Id,ACTION
248,0.9610438406980718
249,0.9956155484384042
250,0.9929749476887094
251,0.9824476376985896
252,0.8537792158398249
253,0.9966233837787839
254,0.9901311237148567
255,0.9985149902907117
256,0.9776494497004489
257,0.9790732354205889
258,0.8920918914140401
259,0.9559433600248233
260,0.9990784150344744
261,0.9891695843017382
262,0.9605419214689059
263,0.9130880928978232
264,0.983313562802556
265,0.9944066093121451
266,0.9510750309060542
267,0.9642250739563663
268,0.9833768484188753
269,0.9956155484384042
270,0.9863358438746636
271,0.9899191943923765
272,0.9477644462281917
273,0.9957895798199556
274,0.8105452237490595
275,0.9854568278171094
276,0.8802287880205912
277,0.9961831572318471
278,0.9983353270762471
279,0.9801705301327509
280,0.9219023295216234
281,0.999706649075486
282,0.9959371256541589
283,0.8781272252946071
284,0.954819910215316
285,0.9907379594032543
286,0.9479770989317605
287,0.9946036411486948
288,0.9805626920675953
289,0.9522028263332215
290,0.9944066093121451
291,0.8790624742814468
292,0.9297026654773094
293,0.9852353472310121
294,0.9502383717261874
295,0.988941037032381
296,0.5754884688187294
297,0.6462675462652503
298,0.9656369355092993
299,0.5092098071360941
300,0.9705694026139341
301,0.6309936937037323
302,0.9849044742043129
303,0.641160731308229
304,0.6967454171594106
305,0.9966687884555087
306,0.9793869889861686
307,0.9707949632000259
308,0.9948741603976782
309,0.9361194273849658
310,0.9781498147553757
311,0.9768453839360781
312,0.9703129910594298
313,0.9706668964483683
314,0.9793509545825434
315,0.9993690306240681
316,0.9940548680858431
317,0.9361615964851772
318,0.9883423984895182
319,0.8083084268591684
320,0.9906266866699751
321,0.9685109144914059
322,0.4733855943047653
323,0.999675739155844
324,0.9957047788943263
325,0.9907404919772562
326,0.8464799838883174
327,0.9650491054655987
328,0.9971479680853634
329,0.9729847069315648
330,0.9919510716070529
331,0.9708373607991093
332,0.9821396184732092
333,0.993328727457897
334,0.922225851081841
335,0.9962670024162765
336,0.9644510305479205
337,0.9674631538317569
338,0.9524285077587912
339,0.9546226902076037
340,0.9620753516532189
341,0.9392525708187406
342,0.9916275707337745
343,0.9028873313186306
344,0.9966573045388886
345,0.9975746663421522
346,0.9874140765911739
347,0.9133498499797437
348,0.9643252272558309
349,0.9958305728645467
350,0.7254638991341585
351,0.9159385415709744
352,0.9937871024717803
353,0.968586187070049
354,0.5381992887202731
355,0.9587131024706584
356,0.9964882313884406
357,0.9186378229599185
358,0.976006836930893
359,0.9828738055840672
360,0.7120039993379137
361,0.953248268689568
362,0.9934760382340156
363,0.9802859774658594
364,0.6865001769173383
365,0.9892113881155125
366,0.9935015935289756
367,0.9746805984931892
368,0.9960379737175378
369,0.9874298402460739
370,0.9667236112504926
371,0.9875872952517961
372,0.9912731585289855
373,0.8538144352825183
374,0.31950482744586844
375,0.9716219887724834
376,0.9924988774324468
377,0.6098979931089819
378,0.9761429974471096
379,0.9978936591224912
380,0.9044269804164268
381,0.9134601903879336
382,0.9753655556227989
383,0.9956916180382541
384,0.9608341073617772
385,0.883587802061087
386,0.9741571059493008
387,0.8980600129543634
388,0.9862497203729439
389,0.9836489789456853
390,0.9931239449352883
391,0.9930324183277953
392,0.9752606342870616
393,0.9118174327606823
394,0.9874122654976055
395,0.8215358049308571
396,0.9956838238922128
397,0.9985780143033527
398,0.9919443925578089
399,0.9757148197679406
400,0.9532907489830664
401,0.9940537060832968
402,0.9899656627563415
403,0.9642184401524909
404,0.9922957563689667
405,0.9972640828874255
406,0.9377163815982414
407,0.8895239252334646
408,0.9794630940433892
409,0.9875872952517961
410,0.9844598539932682
411,0.9972156246943147
412,0.8779940894355351
413,0.8618738968750661
414,0.9544209479565954
415,0.9858265106358808
416,0.9793465527928644
417,0.992757146307948
418,0.9262305861995045
419,0.9007636299002992
420,0.980284094319232
421,0.9632017361381621
422,0.9666358058228973
423,0.9558772499339621
424,0.8642658010483594
425,0.9772725504957223
426,0.9925629709215446
427,0.9905327520632653
428,0.9740967094755683
429,0.8938840538891429
430,0.9957342654819477
431,0.9850763275177702
432,0.9825948303123022
433,0.9631465667877404
434,0.8315653552874868
435,0.9857974216027958
436,0.9959919857738536
437,0.9757304857335378
438,0.7674500119785695
439,0.9648332889743476
440,0.8366950809403719
441,0.9900874140536737
442,0.9978175996209602
443,0.9901468649730104
444,0.9708373607991093
445,0.8879201851238286
446,0.9924219158047531
447,0.9065248450438799
448,0.9983624039199506
449,0.9849889506666256
450,0.9270578003884156
451,0.6184312185805326
452,0.9331487704842879
453,0.9931768058702399
454,0.9068238143010762
455,0.9818859305040184
456,0.9943844499824871
457,0.9918548653172766
458,0.974332004645128
459,0.9916409199154017
460,0.7565210999760572
461,0.8542979488104441
462,0.9997350191008721
463,0.9885224529950689
464,0.9884022911464357
465,0.9801995049993525
466,0.992108646856277
467,0.48721619255488574
468,0.9397326509656552
469,0.9864119167824947
470,0.9614773604851874
471,0.9660020391387624
472,0.9865063267314609
473,0.9945493186822136
474,0.980620586384807
475,0.9708764337943712
476,0.9620830148267558
477,0.9902568919709837
478,0.981446633134442
479,0.9976659637374593
480,0.9978486013215965
481,0.9941085020724802
482,0.9619900062713314
483,0.9883240544523099
484,0.9916275707337745
485,0.9865749466847258
486,0.9458899113851322
487,0.9109817642943255
488,0.9646469196394906
489,0.9953768509678002
490,0.9458899113851322
491,0.9760084627450963
492,0.9889428983412657
493,0.8267814673609757
494,0.997167272094318
495,0.9517210330613161
496,0.9908941132838106
497,0.9938959428749435
498,0.9931094793588308
499,0.9856089509854231
500,0.9870040830133884
501,0.9973677962435261
502,0.9224645259599025
503,0.9659464128137181
504,0.9880410174076377
505,0.9854941918905853
506,0.9872090263464417
507,0.9946202267240584
508,0.972388478704015
509,0.9769191660138579
510,0.5530892280097325
511,0.9558191407224582
512,0.9742979336899654
513,0.9691091820240122
514,0.6790972960820041
515,0.9880937907840165
516,0.989143772810975
517,0.993635938621888
518,0.9402585152904746
519,0.9512578653249526
520,0.8481952952148362
521,0.9875877827520664
522,0.9070370086578821
523,0.9959197594308167
524,0.4489887560461567
525,0.9240129075823843
526,0.6091824143564734
527,0.9879944319357522
528,0.9350546579833224
529,0.9535063155691957
530,0.9982052784183567
531,0.9805399992857646
532,0.9793509545825434
533,0.9888499126895687
534,0.8658723587193974
535,0.9854099521450191
536,0.9957132192385252
537,0.9814415818448959
538,0.9546214706012001
539,0.9510575679961443
540,0.964502758946674
541,0.963411151887643
542,0.9799614265009212
543,0.8801889463914044
544,0.9955447685946519
545,0.959196698893756
546,0.9929847059675836
547,0.7383718666637169
548,0.8225396410273105
549,0.9607703817948711
550,0.9441726296476842
551,0.994657345693963
552,0.9509116636629122
553,0.9558178626215749
554,0.8787356790961408
555,0.9801705301327509
556,0.9791458121746334
557,0.9708972519444773
558,0.9539760944872728
559,0.9536300318227958
560,0.974127826168375
561,0.9661691978907482
562,0.9718916282376724
563,0.9919507048747312
564,0.8269874143036248
565,0.993454828667003
566,0.8822354614846967
567,0.9235104331191745
568,0.7734012747895357
569,0.9784889857339746
570,0.9183618490389913
571,0.6673823268233362
572,0.9162929279150261
573,0.8461964774797538
574,0.7669243049258636
575,0.9987154143125933
576,0.9905986944666888
577,0.9868431847520298
578,0.9866765174714022
579,0.9142392196921473
580,0.9742867799822956
581,0.988110886365115
582,0.991151841726058
583,0.9790381435626918
584,0.9688538042083028
585,0.9913438326916673
586,0.9852019074829134
587,0.9938497078994578
588,0.9728927294996123
589,0.9961542130990835
590,0.95110374268744
591,0.9616285941520585
592,0.9844760691145265
593,0.8493692965132384
594,0.9821175803212239
595,0.9995428319007307
596,0.9981533737344296
597,0.9941455584142064
598,0.909795654100529
599,0.9346118073268112
600,0.9684095515946621
601,0.9955312529765095
602,0.9468459230843842
603,0.9995178414056286
604,0.909752855354624
605,0.9794081251680267
606,0.9918621795659817
607,0.9661934734811649
608,0.9833281802341027
609,0.9861936987567863
610,0.903477275708136
611,0.9867157896031153
612,0.9492929878111427
613,0.9787816227640923
614,0.8016961652161108
615,0.991317511112001
616,0.5658278492563624
617,0.9192145363834352
618,0.8845501828552508
619,0.9924621882134095
620,0.9699389251197336
621,0.993663215995359
622,0.9480755510373321
623,0.9707615392741465
624,0.9438857001364661
625,0.9794081251680267
626,0.986473211650272
627,0.9745195591673905
628,0.9530353510983411
629,0.9857093879961576
630,0.9951303636088469
631,0.9926724664705944
632,0.9613141450765467
633,0.9905986944666888
634,0.993349507982439
635,0.9127134226359254
636,0.9848812879656502
637,0.9892027797015092
638,0.9692824187562479
639,0.9354352415981501
640,0.989452798042072
641,0.9854034360863372
642,0.9341741453498593
643,0.9670024900623909
644,0.981506205408508
645,0.9815969764431622
646,0.7648976756017617
647,0.9822086879367207
648,0.8850654356967882
649,0.9960027299817905
650,0.9210166162129325
651,0.9699387264978445
652,0.9997205195275638
653,0.6611339660412816
654,0.9444217997599952
655,0.9454543923814964
656,0.9785644764814474
657,0.9503977498497559
658,0.9729471119017711
659,0.8300403730414796
660,0.9785512094319943
661,0.9850268651019439
662,0.9869166774839783
663,0.9771320014375331
664,0.9846242524692174
665,0.9077648475574067
666,0.8557536940411368
667,0.9187685226564255
668,0.9863084168512761
669,0.9713255490780288
670,0.866738175824898
671,0.9138160912090084
672,0.9659985079294994
673,0.6220150008479997
674,0.971867960183608
675,0.9688683434425935
676,0.9851328751064641
677,0.8534046364071938
678,0.9844390401068919
679,0.9770393536522678
680,0.9708588043314478
681,0.8354111666514324
682,0.8232327633642084
683,0.9782304785682827
684,0.9900834403925537
685,0.9755254090884655
686,0.8597400958179694
687,0.9761404006972736
688,0.9589423734216828
689,0.9899269556962718
690,0.9899237370244275
691,0.9936696032618852
692,0.9396062343814564
693,0.8876614601468789
694,0.9914408903615366
695,0.9904434863276841
696,0.8042038270812948
697,0.9868724497576844
698,0.9890530852994127
699,0.9640059001662817
700,0.9828738055840672
701,0.9338681297016467
702,0.99493533143791
703,0.9817943933774856
704,0.7023089761561138
705,0.9000737661522087
706,0.7816644379574877
707,0.9717068308952805
708,0.9931593426854615
709,0.9885814605280863
710,0.9829382682897831
711,0.8449597085880226
712,0.9903841275360823
713,0.9954757436160079
714,0.9943146110732168
715,0.9833601403112902
716,0.8268525345737909
717,0.8845633322945208
718,0.9192145363834352
719,0.9600279031459436
720,0.9525875311593829
721,0.8898127812150982
722,0.9772357297146732
723,0.9774351805117726
724,0.8839532351663636
725,0.9956051685792852
726,0.9384214682095717
727,0.9918311191635357
728,0.9946639583993458
729,0.9556367949158485
730,0.8910422363048283
731,0.7396060172631015
732,0.9979859145113236
733,0.9975938422618624
734,0.9987212670134294
735,0.9281315970046349
736,0.821695716422075
737,0.9682340209678327
738,0.997819160557361
739,0.9836597274569684
740,0.9944200317673271
741,0.994482618947599
742,0.967644001995694
743,0.9914956273748422
744,0.9923804253354533
745,0.9955903510875208
746,0.9844851375425588
747,0.9880186422203403
748,0.9899269556962718
749,0.9969697647294838
750,0.9988459864117678
751,0.9723509037016415
752,0.9725305849753949
753,0.9707949632000259
754,0.992258149095989
755,0.9886426073095003
756,0.8977579831953549
757,0.9934451493247837
758,0.9794858090928544
759,0.9617953227881069
760,0.982874765708506
761,0.9708778658555631
762,0.9451407247030436
763,0.9226962930941507
764,0.9343809159652529
765,0.981735194975307
766,0.9583746864842376
767,0.8549141570314553
768,0.9880184536428193
769,0.947539777927495
770,0.9779350119918004
771,0.9980875347956866
772,0.9769862405228742
773,0.99254488884734
774,0.9528446269126121
775,0.9785886078203572
776,0.6900513773839444
777,0.9661345649131432
778,0.9773423533361745
779,0.9868581768366591
780,0.8052189195507602
781,0.8538144352825183
782,0.9925326270907757
783,0.9991490283396199
784,0.9170351018743336
785,0.8116226007328349
786,0.9795051340618686
787,0.9854168640217783
788,0.9539690721957329
789,0.9959474703832386
790,0.8974700068599141
791,0.9481079745208496
792,0.9974952563705278
793,0.9348816849130557
794,0.9502251436347374
795,0.9868219214886615
796,0.9141633968729771
797,0.9801677076184715
798,0.9912338864843108
799,0.6849844019004282
800,0.9862820617992265
801,0.9887702924739663
802,0.9634458833043589
803,0.9110945612874405
804,0.957742236408302
805,0.9674429818502922
806,0.9903841275360823
807,0.7498861359644302
808,0.9012344708351763
809,0.9524219730992349
810,0.9867157896031153
811,0.9804179036740387
812,0.5806253727877723
813,0.9970757615859893
814,0.9262305861995045
815,0.7682115094880215
816,0.9985968545905881
817,0.9974600067918971
818,0.9372911731331295
819,0.9515413608228958
820,0.952327229052333
821,0.9621581452333955
822,0.9800370611366611
823,0.9969371207876371
824,0.9341312037588347
825,0.9954305601257636
826,0.9050994448738995
827,0.9932758942958189
828,0.9870450780750375
829,0.9904362020034373
830,0.9952733589765593
831,0.9024286589277671
832,0.9900702783469206
833,0.9921804146206638
834,0.9589196895160903
835,0.9973548618194868
836,0.9942088607519596
837,0.9859507214567391
838,0.9921259968756416
839,0.9036000192491813
840,0.9406209759623622
841,0.9524741402487937
842,0.9984415807482147
843,0.9963837322159993
844,0.9937382407310696
845,0.9819073262750566
846,0.9930779808998207
847,0.9434009988483716
848,0.9934223973772099
849,0.9421860224995795
850,0.6574266327384555
851,0.9934293115717246
852,0.9324828245540369
853,0.9434035792531442
854,0.6815404442633378
855,0.9675373972910646
856,0.9911511006195166
857,0.9749034900909096
858,0.9802862462226722
859,0.9939171082748567
860,0.9971860411080755
861,0.9866689202537156
862,0.920293453886826
863,0.9872635247948479
864,0.8846714836049275
865,0.8404619659539921
866,0.8717585878201851
867,0.9906973913451036
868,0.9725036528078438
869,0.993049977725469
870,0.9571613138443393
871,0.9675373972910646
872,0.9449044368111053
873,0.9918122443706723
874,0.9726993706506624
875,0.994685185049949
876,0.9810900262411657
877,0.9764985422363788
878,0.9514832309091074
879,0.9707862909714138
880,0.9458899113851322
881,0.9263109853418998
882,0.9955675761565272
883,0.9941965847776003
884,0.9626248106946572
885,0.8921364446420944
886,0.9989390740873759
887,0.9507419305159592
888,0.9919507048747312
889,0.9486475734565449
890,0.9941118485331588
891,0.9640336189908253
892,0.8846230374411316
893,0.9597567980605383
894,0.9928671201991224
895,0.9899237370244275
896,0.9884200963982225
897,0.8532791432528731
898,0.9699801129338241
899,0.9828738055840672
900,0.9927473655158754
901,0.9878817466626185
902,0.9673552024377485
903,0.9805800608190987
904,0.9881124802654665
905,0.979285840589131
906,0.9571613138443393
907,0.9922909369505174
908,0.9963898292455029
909,0.8951744776428147
910,0.918933956469509
911,0.9610246449502299
912,0.9552461365021571
913,0.9933822569303827
914,0.9980399526301517
915,0.9795578909878616
916,0.954422923582276
917,0.9708764337943712
918,0.9414144613963316
919,0.9951118242898428
920,0.9179987976768583
921,0.9967837867465198
922,0.9871268267420918
923,0.7778640511943817
924,0.8410588866376922
925,0.758719725712693
926,0.9981402131093774
927,0.9928292380714937
928,0.993436271642643
929,0.9919507048747312
930,0.9991841039502323
931,0.9894402844257106
932,0.987522215048484
933,0.9571613138443393
934,0.8467592203064164
935,0.9701231447151044
936,0.896251247116795
937,0.9784707360943169
938,0.9688379632856645
939,0.8016961652161108
940,0.9871271208899014
941,0.9858265106358808
942,0.9949856270955739
943,0.6130563909115423
944,0.9881124802654665
945,0.9453456804875524
946,0.987336365144918
947,0.9878881839689593
948,0.8401362213659682
949,0.9744664935359801
950,0.993328727457897
951,0.9949384416111916
952,0.8370526327976447
953,0.977828856837123
954,0.9739117103104152
955,0.9592468281421486
956,0.6972992208480598
957,0.9857552520258809
958,0.905836318145313
959,0.8788200432928692
960,0.8651116932147735
961,0.9199157369344446
962,0.9952221605246077
963,0.9532557089844285
964,0.9491790262396391
965,0.9486325398151068
966,0.9930324183277953
967,0.9778800717241092
968,0.952008212888155
969,0.9864119167824947
970,0.9524375164036415
971,0.972989314002358
972,0.9980201294472251
973,0.9748757505797897
974,0.9953115295400692
975,0.8783221879145242
976,0.9516651748218251
977,0.9354352415981501
978,0.9301850884903713
979,0.9510750309060542
980,0.6673823268233362
981,0.9945852160053925
982,0.9788598858643663
983,0.9948298345522009
984,0.773440938458813
985,0.9869751145643084
986,0.9458899113851322
987,0.9977923491110534
988,0.9919507048747312
989,0.9815809332262347
990,0.7909715945190738
991,0.7673776277778056
992,0.9465039901760869
993,0.9984364844442468
994,0.9938008539198722
995,0.9719941024212639
996,0.988991631385386
997,0.7263023406257576
998,0.9174789016572862
999,0.9838128773267293
1000,0.9980289089646655
1001,0.9868626166988752
1002,0.9853850567977561
1003,0.9653169923206583
1004,0.9779518467553119
1005,0.990302965073554
1006,0.9076662275494818
1007,0.9914625702607174
1008,0.9849044742043129
1009,0.9949058906919814
1010,0.9514509872679491
1011,0.9935896168682102
1012,0.9688322485368537
1013,0.9981266112358701
1014,0.9728697417529655
1015,0.9922101066555322
1016,0.9919704101835018
1017,0.6312607730572949
1018,0.9085018958848811
1019,0.9219023295216234
1020,0.99788708577659
1021,0.9966057354629934
1022,0.9837201869125395
1023,0.9037296567517206
1024,0.9960073119673549
1025,0.9638557179828742
1026,0.9100152804059547
1027,0.9952733589765593
1028,0.9527803857008774
1029,0.9849044742043129
1030,0.9722523167269093
1031,0.9815550742397715
1032,0.999108708161385
1033,0.9992135024815926
1034,0.9368393310282535
1035,0.996969480774675
1036,0.9899920766189998
1037,0.7396060172631015
1038,0.9617807765749461
1039,0.923694617917886
1040,0.9906451620898232
1041,0.9659989020547521
1042,0.9904617022206433
1043,0.48633108712996576
1044,0.7541756121151786
1045,0.7331494514851129
1046,0.9757391359213785
1047,0.9925889170189311
1048,0.9660020391387624
1049,0.6279407888347442
1050,0.9943422480691195
1051,0.996824463692228
1052,0.955485437688252
1053,0.9977079426037271
1054,0.8857923115800372
1055,0.9732725430836824
1056,0.860243291590174
1057,0.9511839931539159
1058,0.9863626844952857
1059,0.9382525703136143
1060,0.9626965170478534
1061,0.9917304502124328
1062,0.9495616215377968
1063,0.9620830148267558
1064,0.9557880581560046
1065,0.99555532425679
1066,0.9940256530632052
1067,0.9358597164172612
1068,0.8315653552874868
1069,0.978256156001244
1070,0.9877130917078152
1071,0.6623654422741768
1072,0.9957315394197855
1073,0.9366653809784719
1074,0.9753050560101021
1075,0.9989242070985526
1076,0.9677371718427157
1077,0.9683932631021623
1078,0.9870292658400294
1079,0.9978186410824569
1080,0.8824929196883381
1081,0.9990185582792072
1082,0.9921671586755615
1083,0.9655735637183139
1084,0.9916219087140186
1085,0.8770541486124043
1086,0.9983984714799701
1087,0.9530278989743158
1088,0.9854228186750451
1089,0.919520435262934
1090,0.9968592433908646
1091,0.9417136232054291
1092,0.9922589389081985
1093,0.9717884347339765
1094,0.9807889603230249
1095,0.9957460203083439
1096,0.9776794747187353
1097,0.9946334706282536
1098,0.9936399066490386
1099,0.9708764337943712
1100,0.9105639196399214
1101,0.860243291590174
1102,0.8038844842714034
1103,0.9950805821981161
1104,0.9240129075823843
1105,0.9985799220830618
1106,0.9981548244186732
1107,0.9922922230509656
1108,0.9962343714973838
1109,0.9917568764526027
1110,0.9946981015473505
1111,0.993349507982439
1112,0.9918655379440853
1113,0.9935135209221813
1114,0.9744122891779753
1115,0.9465590001386319
1116,0.9087414671691362
1117,0.9407924301483525
1118,0.9532804128749568
1119,0.9348816849130557
1120,0.9564836673543723
1121,0.9756457334468375
1122,0.5509551875493408
1123,0.8205408353821223
1124,0.9509406483709567
1125,0.9926650088108641
1126,0.9720150513051257
1127,0.9957731844686951
1128,0.9901472031808686
1129,0.9874519646833879
1130,0.9972634130531303
1131,0.9638389392385405
1132,0.944122695681252
1133,0.9913268026654966
1134,0.9972156246943147
1135,0.8458108022867828
1136,0.9692993411163932
1137,0.9867751217924693
1138,0.9969428444189989
1139,0.9876441629926471
1140,0.9492194041515709
1141,0.9556078743104496
1142,0.9620893345945283
1143,0.9876008351392301
1144,0.928899441868783
1145,0.9943294473896186
1146,0.9990007145497529
1147,0.9841694134323057
1148,0.9027730813551422
1149,0.9801705301327509
1150,0.9938557085722175
1151,0.9981447263489773
1152,0.9801135119962574
1153,0.9956758513671727
1154,0.8524147951779915
1155,0.9996553847161438
1156,0.9921728040633025
1157,0.9924236146047596
1158,0.9630934979519138
1159,0.9612099200893032
1160,0.9251652039376536
1161,0.981766359362975
1162,0.9911047167053135
1163,0.9670055066127842
1164,0.9599080037490147
1165,0.993758485794809
1166,0.9918845764678158
1167,0.9985084433942115
1168,0.9385053711920939
1169,0.8981586603468154
1170,0.9341849340562463
1171,0.9951118242898428
1172,0.9864075994394499
1173,0.9807397988113659
1174,0.9733297778460365
1175,0.9957342654819477
1176,0.9758627948710948
1177,0.9929626229080121
1178,0.9894632955005516
1179,0.9928949917253495
1180,0.7947699620326671
1181,0.9586968490705746
1182,0.9211300613831288
1183,0.9735353655070926
1184,0.9075589360981497
1185,0.9995468739957993
1186,0.9815289567548945
1187,0.9795269221801762
1188,0.574438688340355
1189,0.9871268267420918
1190,0.9807079099487391
1191,0.9718916282376724
1192,0.9954363754444919
1193,0.9973651030610539
1194,0.9855746680562116
1195,0.9465793902909605
1196,0.9497759839760195
1197,0.9961483995152776
1198,0.9760833373400307
1199,0.9594624874391079
1200,0.998682413208954
1201,0.9517030948975467
1202,0.9765012073947019
1203,0.9935740575673478
1204,0.9884514413101073
1205,0.9554405029830573
1206,0.9029337631970176
1207,0.9315703092879636
1208,0.993970423842657
1209,0.7984005227216423
1210,0.914647014527727
1211,0.9743414782997271
1212,0.9660488104640881
1213,0.977883976876375
1214,0.9773246885189005
1215,0.997194346175204
1216,0.91662687717832525
1217,0.9914503087852102
1218,0.9874750595352292
1219,0.9838187511073109
1220,0.9417635866922597
1221,0.9863410493615216
1222,0.9847858700114921
1223,0.985785418101861
1224,0.8313766981763869
1225,0.9920065402041044
1226,0.9674631538317569
1227,0.9969613526334711
1228,0.9707330109057454
1229,0.9692360394326308
1230,0.9957342654819477
1231,0.9891538097159495
1232,0.9711238621229769
1233,0.996584362574724
1234,0.9919833961157414
1235,0.983494483366879
1236,0.916726121627362
1237,0.9879917067716538
1238,0.9832748213195889
1239,0.9823360416283936
1240,0.9706072734429405
1241,0.9466827962417523
1242,0.9764201437925033
1243,0.9775571215060983
1244,0.9976256194450853
1245,0.9952966073874239
1246,0.7983705862262436
1247,0.976923940367081
1248,0.9931711858914671
1249,0.885128692848087
1250,0.9969428444189989
1251,0.9575260226554663
1252,0.8631032273803453
1253,0.997102730142721
1254,0.9869696110775218
1255,0.9909582505832059
1256,0.9997971309021143
1257,0.8975424598015038
1258,0.9034740289663775
1259,0.9820384351935192
